x,y,col,bmi,steps,logo,rnorm,index,group
123,409,#555555ff,27.64181818181818,10521.844660194176,FALSE,-12.447181583340042,-120445.46641693953,F
331,67,#555555ff,17.07090909090909,2949.0291262135925,FALSE,-13.804168144804654,-37759.864795965186,F
177,469,#555555ff,29.49636363636364,8555.825242718447,FALSE,-3.0352487797412326,-17413.232884921956,F
258,190,#555555ff,20.872727272727275,5606.796116504855,FALSE,17.557649685417374,104048.95818765566,M
285,51,#555555ff,16.576363636363638,4623.786407766991,FALSE,-8.03446423548449,-32525.860117956207,F
205,433,#555555ff,28.383636363636363,7536.407766990291,FALSE,5.457827791449392,48668.823525364955,M
218,188,#555555ff,20.810909090909092,7063.1067961165045,FALSE,3.4883478399589247,31701.680131748715,M
337,501,#555555ff,30.485454545454544,2730.582524271844,FALSE,12.242026012671591,36158.44481615421,M
13,150,#555555ff,19.636363636363637,14526.699029126214,FALSE,-0.9864244431757775,197.20802813828092,F
141,461,#555555ff,29.24909090909091,9866.504854368932,FALSE,-1.6334145317929076,-6249.587552762548,F
295,358,#555555ff,26.065454545454543,4259.708737864077,FALSE,12.775054709803095,58677.720911903954,M
66,270,#555555ff,23.345454545454544,12597.087378640776,FALSE,7.994533501259415,113304.9244454766,M
255,466,#555555ff,29.403636363636366,5716.019417475729,FALSE,-10.738607429921137,-55666.069168602626,F
336,432,#555555ff,28.35272727272727,2766.9902912621365,FALSE,-26.20274048221458,-69735.73822748696,F
289,464,#555555ff,29.341818181818184,4478.155339805826,FALSE,4.740861903164598,25708.47138674438,M
150,310,#555555ff,24.581818181818182,9538.83495145631,FALSE,15.345613993225804,155918.11406159564,M
184,437,#555555ff,28.507272727272728,8300.970873786408,FALSE,0.3653376593744977,11333.628143351412,M
23,65,#555555ff,17.009090909090908,14162.621359223302,FALSE,3.4502617083949243,63027.37152544753,M
135,337,#555555ff,25.416363636363634,10084.951456310679,FALSE,0.29283637647926536,13038.192097745989,M
362,436,#555555ff,28.476363636363637,1820.3883495145637,FALSE,-13.101412756046006,-22029.270793773077,F
378,519,#555555ff,31.041818181818183,1237.864077669903,FALSE,0.6859006695200673,2086.9158773185304,F
288,360,#555555ff,26.127272727272725,4514.563106796117,FALSE,-2.5107025263722775,-6820.161890903972,F
228,89,#555555ff,17.75090909090909,6699.0291262135925,FALSE,-1.008363554500249,-56.027695195842476,F
133,511,#555555ff,30.794545454545457,10157.766990291262,FALSE,5.3074576457638925,64069.6850668007,M
116,494,#555555ff,30.26909090909091,10776.699029126214,FALSE,-11.978593276701881,-118312.99550620474,F
65,237,#555555ff,22.325454545454544,12633.495145631068,FALSE,8.477811532548875,119737.88598766238,M
175,71,#555555ff,17.194545454545455,8628.640776699029,FALSE,5.87400552962367,59313.3244121654,M
131,401,#555555ff,27.394545454545455,10230.582524271846,FALSE,10.333914456630025,115952.54717159116,M
232,150,#555555ff,19.636363636363637,6553.398058252427,FALSE,-11.660721248144641,-69863.94992716149,F
170,28,#555555ff,15.865454545454545,8810.679611650485,FALSE,18.506627680936383,171866.64680048317,M
171,467,#555555ff,29.434545454545457,8774.271844660194,FALSE,21.194478670304715,194740.38930376587,M
243,382,#555555ff,26.80727272727273,6152.912621359223,FALSE,1.2042485244142462,13562.548566480857,M
110,69,#555555ff,17.132727272727273,10995.14563106796,FALSE,3.9351064917487277,54262.21458160616,M
129,527,#555555ff,31.28909090909091,10303.398058252427,FALSE,-12.525624882454181,-118753.10103402428,F
160,467,#555555ff,29.434545454545457,9174.757281553397,FALSE,11.551176575162387,115153.99867503354,M
330,427,#555555ff,28.19818181818182,2985.4368932038833,FALSE,-1.8492985726111009,-2535.5272920185776,F
392,534,#555555ff,31.505454545454548,728.1553398058259,FALSE,12.16654896776102,9587.292937690072,M
253,502,#555555ff,30.516363636363636,5788.834951456311,FALSE,1.4939731652535035,14437.199027013608,M
183,376,#555555ff,26.62181818181818,8337.3786407767,FALSE,-11.420380235198948,-86878.6556017194,F
244,402,#555555ff,27.425454545454546,6116.504854368932,FALSE,5.02292253498322,36839.234922712894,M
273,163,#555555ff,20.03818181818182,5060.679611650485,FALSE,-5.071126159102887,-20602.66514982893,F
74,248,#555555ff,22.665454545454544,12305.825242718447,FALSE,-1.6733686382880362,-8286.356786699864,F
250,399,#555555ff,27.332727272727272,5898.058252427185,FALSE,12.562133889376295,79990.25570675825,M
228,378,#555555ff,26.683636363636364,6699.0291262135925,FALSE,-6.515614549702677,-36949.262517425705,F
80,239,#555555ff,22.387272727272727,12087.378640776698,FALSE,-1.6788473882255248,-8205.485420784256,F
372,275,#555555ff,23.5,1456.31067961165,FALSE,-1.266848136808525,-388.6137914687255,F
234,385,#555555ff,26.9,6480.582524271844,FALSE,13.446778052664781,93623.5373801334,M
255,465,#555555ff,29.372727272727275,5716.019417475729,FALSE,-5.506271592128156,-25757.935921023807,F
233,9,#555555ff,15.278181818181817,6516.990291262136,FALSE,6.599385586945238,49525.12208967953,M
215,453,#555555ff,29.00181818181818,7172.330097087379,FALSE,-18.186482341151972,-123267.12455850505,F
193,80,#555555ff,17.472727272727273,7973.300970873786,FALSE,1.2335418420810649,17808.70133795218,M
103,358,#555555ff,26.065454545454543,11250,FALSE,11.199841545816732,137248.21739043822,M
402,526,#555555ff,31.258181818181818,364.077669902912,FALSE,18.408320853005755,7066.136232890433,F
192,77,#555555ff,17.38,8009.708737864078,FALSE,9.229727848458104,81937.14053376637,M
64,277,#555555ff,23.561818181818182,12669.902912621359,FALSE,-3.4240314057473937,-30712.242567964553,F
55,81,#555555ff,17.503636363636364,12997.57281553398,FALSE,0.9121039286794645,24852.71004387993,M
399,450,#555555ff,28.90909090909091,473.30097087378635,FALSE,2.6623546261058855,1733.3960002200183,F
49,87,#555555ff,17.689090909090908,13216.019417475729,FALSE,8.199079026567924,121575.20703801542,M
199,212,#555555ff,21.552727272727275,7754.854368932039,FALSE,12.021904998771864,100982.97687154394,M
313,59,#555555ff,16.823636363636364,3604.368932038835,FALSE,-13.231447649868251,-44086.64990304454,F
204,358,#555555ff,26.065454545454543,7572.815533980583,FALSE,8.290063087538641,70351.93406097223,M
216,5,#555555ff,15.154545454545454,7135.922330097087,FALSE,-0.9766590753139539,166.55902567227065,F
196,433,#555555ff,28.383636363636363,7864.077669902913,FALSE,2.4946283046647637,27482.028415324843,M
166,13,#555555ff,15.401818181818182,8956.310679611652,FALSE,1.9152487076956795,26109.87313445888,M
355,520,#555555ff,31.072727272727274,2075.2427184466014,FALSE,-7.6534529806854055,-13807.529850694224,F
271,427,#555555ff,28.19818181818182,5133.495145631068,FALSE,9.226441477921334,52497.38768398938,M
173,366,#555555ff,26.312727272727273,8701.456310679612,FALSE,3.715045274684034,41027.76046053947,M
165,544,#555555ff,31.814545454545456,8992.718446601943,FALSE,-6.684916845696671,-51122.856585694586,F
59,83,#555555ff,17.565454545454546,12851.941747572815,FALSE,11.282930105750273,157859.5022086109,M
84,345,#555555ff,25.663636363636364,11941.747572815533,FALSE,-10.715625996592662,-116021.55316319392,F
7,66,#555555ff,17.04,14745.14563106796,FALSE,-25.437808220436292,-360339.04111444287,F
378,278,#555555ff,23.592727272727274,1237.864077669903,FALSE,-13.64606211049044,-15654.106010558557,F
408,484,#555555ff,29.96,145.63106796116517,FALSE,-3.817831583649821,-410.3638228616247,F
401,461,#555555ff,29.24909090909091,400.4854368932047,FALSE,-0.7687686107476106,92.60480394816584,F
391,276,#555555ff,23.53090909090909,764.5631067961167,FALSE,-2.4237247824865964,-1088.5274429205776,F
164,542,#555555ff,31.752727272727274,9029.126213592233,FALSE,5.92805177661967,62554.2539054009,M
227,165,#555555ff,20.1,6735.436893203883,FALSE,-18.450548728045575,-117537.06970953026,F
130,430,#555555ff,28.29090909090909,10266.990291262136,FALSE,-2.1386021606909984,-11690.017329424572,F
194,267,#555555ff,23.252727272727274,7936.8932038834955,FALSE,-15.966905523535978,-118790.73073291905,F
174,459,#555555ff,29.187272727272727,8665.048543689321,FALSE,-12.744958491909735,-101770.63547601398,F
349,522,#555555ff,31.134545454545453,2293.68932038835,FALSE,11.094245125449099,27740.44088240146,M
103,65,#555555ff,17.009090909090908,11250,FALSE,23.786554211295055,278848.73487706936,M
97,214,#555555ff,21.614545454545453,11468.446601941749,FALSE,4.052231405226406,57941.24609149216,M
51,222,#555555ff,21.86181818181818,13143.203883495145,FALSE,-5.839468181064681,-63606.1169914205,F
242,17,#555555ff,15.525454545454545,6189.320388349515,FALSE,-20.81266533641187,-122626.9335141997,F
225,414,#555555ff,27.796363636363637,6808.252427184466,FALSE,1.1551636620009185,14672.898232797515,M
320,66,#555555ff,17.04,3349.5145631067953,FALSE,4.80349553420175,19438.892808734014,M
286,451,#555555ff,28.939999999999998,4587.378640776698,FALSE,-0.8575118087074982,653.647285298127,F
179,481,#555555ff,29.867272727272727,8483.009708737864,FALSE,-16.535845456129433,-131790.727837797,F
221,484,#555555ff,29.96,6953.883495145631,FALSE,-13.597275428882174,-87599.98568870735,F
69,74,#555555ff,17.28727272727273,12487.864077669903,FALSE,4.592613600314469,69839.7984796552,M
267,88,#555555ff,17.72,5279.126213592233,FALSE,-7.6199057082327375,-34947.317755840304,F
279,272,#555555ff,23.407272727272726,4842.233009708738,FALSE,-5.156533065001415,-20126.90161329569,F
375,495,#555555ff,30.3,1347.0873786407774,FALSE,7.167794575597628,11002.73298411817,M
205,446,#555555ff,28.785454545454545,7536.407766990291,FALSE,17.0711224432315,136191.34753940243,M
92,441,#555555ff,28.63090909090909,11650.485436893203,FALSE,10.70764582164055,136399.7571453268,M
232,154,#555555ff,19.76,6553.398058252427,FALSE,6.08939472914547,46459.62565216691,M
158,459,#555555ff,29.187272727272727,9247.57281553398,FALSE,-11.300046992069879,-95250.43456258795,F
55,225,#555555ff,21.954545454545453,12997.57281553398,FALSE,2.612176412010237,46949.52593765732,M
235,385,#555555ff,26.9,6444.174757281553,FALSE,3.557434069536918,29368.90158888475,M
277,55,#555555ff,16.7,4915.04854368932,FALSE,0.3337900316362236,6555.642752580952,F
222,378,#555555ff,26.683636363636364,6917.47572815534,FALSE,-5.814943791646713,-33307.25681114838,F
130,143,#555555ff,19.42,10266.990291262136,FALSE,9.457916420274016,107371.3263537842,M
273,168,#555555ff,20.192727272727275,5060.679611650485,FALSE,-1.7301135554250624,-3694.8707841292594,F
91,222,#555555ff,21.86181818181818,11686.893203883496,FALSE,3.654877642743881,54401.05788789269,M
229,538,#555555ff,31.62909090909091,6662.621359223302,FALSE,1.7937120091107306,18613.445303419798,M
239,92,#555555ff,17.843636363636364,6298.543689320388,FALSE,13.341152598130952,90328.37619453839,M
183,325,#555555ff,25.045454545454547,8337.3786407767,FALSE,-8.887205307098347,-65758.61706282239,F
95,480,#555555ff,29.836363636363636,11541.26213592233,FALSE,-7.380907972687182,-73643.73157797949,F
135,387,#555555ff,26.96181818181818,10084.951456310679,FALSE,4.858373523029674,59081.41259269003,M
130,145,#555555ff,19.48181818181818,10266.990291262136,FALSE,-2.989688469752772,-20428.112201587926,F
219,452,#555555ff,28.97090909090909,7026.699029126214,FALSE,-15.722356614857603,-103449.5689320698,F
376,518,#555555ff,31.01090909090909,1310.6796116504847,FALSE,1.8513400510238156,3737.1932707593683,F
246,72,#555555ff,17.225454545454546,6043.68932038835,FALSE,14.505001992594224,93707.4149552418,M
346,527,#555555ff,31.28909090909091,2402.9126213592226,FALSE,13.301404513177726,34365.02540787851,M
71,258,#555555ff,22.974545454545456,12415.048543689321,FALSE,8.551604093304473,118583.62848847665,M
279,274,#555555ff,23.46909090909091,4842.233009708738,FALSE,-6.969160475774025,-28904.0658960417,F
400,295,#555555ff,24.118181818181817,436.8932038834955,FALSE,10.834684287798751,5170.4931354460605,F
174,56,#555555ff,16.73090909090909,8665.048543689321,FALSE,7.167583256659622,70772.50540357974,M
108,74,#555555ff,17.28727272727273,11067.961165048544,FALSE,1.0925433247775742,23160.188254819754,M
342,439,#555555ff,28.56909090909091,2548.543689320388,FALSE,-1.9848505751143959,-2509.9347181313483,F
147,494,#555555ff,30.26909090909091,9648.058252427185,FALSE,5.847565174415653,66065.70769005394,M
127,170,#555555ff,20.254545454545454,10376.213592233009,FALSE,-16.33208221768555,-159088.95990438282,F
68,262,#555555ff,23.098181818181818,12524.271844660194,FALSE,5.31804025105586,79128.85362972874,M
131,492,#555555ff,30.207272727272727,10230.582524271846,FALSE,-4.480473095151037,-35607.267223450544,F
400,435,#555555ff,28.445454545454545,436.8932038834955,FALSE,7.962535057035093,3915.6706559862096,F
213,358,#555555ff,26.065454545454543,7245.145631067961,FALSE,-2.1134833949055816,-8067.349353866896,F
170,244,#555555ff,22.541818181818183,8810.679611650485,FALSE,2.469390569432618,30567.688754952433,M
255,400,#555555ff,27.363636363636363,5716.019417475729,FALSE,4.195467153291937,29697.391131074062,M
149,317,#555555ff,24.798181818181817,9575.242718446603,FALSE,-17.472837622885553,-157731.41850068813,F
310,359,#555555ff,26.096363636363634,3713.592233009709,FALSE,-17.165765874248514,-60033.06259126269,F
375,502,#555555ff,30.516363636363636,1347.0873786407774,FALSE,-20.38412277199543,-26112.10713217832,F
156,422,#555555ff,28.043636363636363,9320.388349514564,FALSE,7.030885392930347,74850.9706525547,M
353,507,#555555ff,30.670909090909092,2148.058252427185,FALSE,-0.43964019202039073,1203.6855098591125,F
191,491,#555555ff,30.176363636363636,8046.116504854369,FALSE,4.660846982991168,45547.834341300295,M
215,192,#555555ff,20.934545454545457,7172.330097087379,FALSE,5.900612283893302,49493.469172098805,M
241,514,#555555ff,30.887272727272727,6225.728155339806,FALSE,-20.725472717338384,-122805.43087372078,F
330,360,#555555ff,26.127272727272725,2985.4368932038833,FALSE,8.535672348789953,28468.148031581655,M
194,242,#555555ff,22.48,7936.8932038834955,FALSE,1.4078740139643644,19111.038897241437,M
201,360,#555555ff,26.127272727272725,7682.038834951456,FALSE,8.695232754125273,74479.15453108371,M
140,519,#555555ff,31.041818181818183,9902.912621359224,FALSE,-0.059470400722109705,9313.982439450952,M
24,49,#555555ff,16.514545454545456,14126.213592233009,FALSE,-9.129658718120886,-114841.29548413484,F
157,328,#555555ff,25.138181818181817,9283.980582524273,FALSE,-3.9191677448365096,-27101.496660193327,F
279,273,#555555ff,23.438181818181818,4842.233009708738,FALSE,7.140241905512533,39416.94806188714,M
25,66,#555555ff,17.04,14089.805825242718,FALSE,-1.1667926687212251,-2350.0763153560965,F
384,438,#555555ff,28.53818181818182,1019.4174757281562,FALSE,5.402722415778052,6527.047122880544,F
408,371,#555555ff,26.46727272727273,145.63106796116517,FALSE,-18.55631344507426,-2556.744676467127,F
268,100,#555555ff,18.09090909090909,5242.718446601943,FALSE,10.087581118931425,58129.066060417186,M
177,325,#555555ff,25.045454545454547,8555.825242718447,FALSE,-6.9183000483127675,-50635.94094733618,F
349,430,#555555ff,28.29090909090909,2293.68932038835,FALSE,1.5150151205693034,5768.66332266503,F
400,463,#555555ff,29.310909090909092,436.8932038834955,FALSE,10.024171034586136,4816.385403459966,F
363,541,#555555ff,31.721818181818183,1783.980582524271,FALSE,3.586349851931294,8181.959080508494,M
212,409,#555555ff,27.64181818181818,7281.553398058252,FALSE,13.941917418925199,108800.36955528057,M
205,532,#555555ff,31.443636363636365,7536.407766990291,FALSE,9.138047502550606,76404.4599403389,M
104,459,#555555ff,29.187272727272727,11213.59223300971,FALSE,5.219075820713297,69738.18031964911,M
282,438,#555555ff,28.53818181818182,4733.009708737864,FALSE,-4.601240070477609,-17044.70421706635,F
142,454,#555555ff,29.03272727272727,9830.097087378641,FALSE,1.673092301069727,26276.75684303979,M
211,200,#555555ff,21.18181818181818,7317.961165048544,FALSE,2.8595587134879263,28244.100779529366,M
22,67,#555555ff,17.07090909090909,14199.029126213592,FALSE,4.5183084124911215,78354.62187639093,M
175,463,#555555ff,29.310909090909092,8628.640776699029,FALSE,-2.742729244705542,-15037.384623612137,F
193,267,#555555ff,23.252727272727274,7973.300970873786,FALSE,-3.590905409634404,-20658.06861808014,F
116,369,#555555ff,26.405454545454546,10776.699029126214,FALSE,-13.500524058240995,-134714.3854820146,F
243,385,#555555ff,26.9,6152.912621359223,FALSE,0.3892315351648793,8547.820246706235,M
184,544,#555555ff,31.814545454545456,8300.970873786408,FALSE,3.557623587588998,37832.70065425818,M
8,51,#555555ff,16.576363636363638,14708.73786407767,FALSE,-0.43043213453090545,8377.624428987167,M
139,485,#555555ff,29.990909090909092,9939.320388349515,FALSE,8.684915214992417,96261.47525581055,M
273,170,#555555ff,20.254545454545454,5060.679611650485,FALSE,-1.211136984188495,-1068.4966311480869,F
211,463,#555555ff,29.310909090909092,7317.961165048544,FALSE,5.928122117779592,50699.728604624936,M
100,478,#555555ff,29.774545454545454,11359.223300970874,FALSE,12.829752233108051,157095.24381297495,M
74,245,#555555ff,22.57272727272727,12305.825242718447,FALSE,-0.7160671271393313,3494.0283140863844,F
191,68,#555555ff,17.10181818181818,8046.116504854369,FALSE,20.25758780223547,171041.02806895773,M
196,470,#555555ff,29.527272727272727,7864.077669902913,FALSE,12.960876081275199,109789.41384303798,M
295,274,#555555ff,23.46909090909091,4259.708737864077,FALSE,11.388716202134251,52772.32265714953,M
176,485,#555555ff,29.990909090909092,8592.233009708738,FALSE,4.284450967354675,45405.234039892115,M
160,444,#555555ff,28.723636363636363,9174.757281553397,FALSE,14.931731542640115,146169.76997859133,M
212,358,#555555ff,26.065454545454543,7281.553398058252,FALSE,14.982507782441466,116377.48385272911,M
242,474,#555555ff,29.65090909090909,6189.320388349515,FALSE,5.7404945027676755,41719.0800535378,M
408,318,#555555ff,24.829090909090908,145.63106796116517,FALSE,15.47135945088569,2398.741667604714,F
138,468,#555555ff,29.46545454545455,9975.728155339806,FALSE,8.677469515462906,96539.80511784599,M
135,128,#555555ff,18.956363636363637,10084.951456310679,FALSE,-18.18990400811336,-173359.34746046358,F
347,274,#555555ff,23.46909090909091,2366.504854368932,FALSE,-5.488707744041906,-10622.548666118588,F
195,547,#555555ff,31.907272727272726,7900.485436893204,FALSE,10.043509582901091,87249.08663190062,M
160,468,#555555ff,29.46545454545455,9174.757281553397,FALSE,-15.151715617868767,-129838.5559115144,F
14,135,#555555ff,19.172727272727272,14490.291262135923,FALSE,-11.406032639602756,-150786.44383113703,F
65,320,#555555ff,24.89090909090909,12633.495145631068,FALSE,6.312450186403737,92381.80393260061,M
183,324,#555555ff,25.014545454545456,8337.3786407767,FALSE,5.97876213278277,58184.58234492432,M
228,177,#555555ff,20.470909090909092,6699.0291262135925,FALSE,13.139856894561404,94723.31317715893,M
382,282,#555555ff,23.716363636363635,1092.2330097087379,FALSE,-11.398307748615284,-11357.374968147762,F
201,3,#555555ff,15.092727272727272,7682.038834951456,FALSE,-5.644509418881959,-35679.301725149024,F
133,391,#555555ff,27.085454545454546,10157.766990291262,FALSE,2.2405808081775467,32917.06476267726,M
292,359,#555555ff,26.096363636363634,4368.9320388349515,FALSE,-7.742609737729963,-29458.003708528966,F
186,69,#555555ff,17.132727272727273,8228.155339805824,FALSE,1.9005921374266943,23866.522684166244,M
238,531,#555555ff,31.412727272727274,6334.95145631068,FALSE,2.5100979375926364,22236.30004154559,M
410,499,#555555ff,30.423636363636362,72.81553398058168,FALSE,1.7589252089278866,200.89261230057193,F
267,86,#555555ff,17.658181818181816,5279.126213592233,FALSE,8.588344817855866,50618.08247290415,M
210,540,#555555ff,31.69090909090909,7354.368932038835,FALSE,-4.3787401529540855,-24848.501610317668,F
131,340,#555555ff,25.509090909090908,10230.582524271846,FALSE,7.95330197382098,91597.49470790155,M
126,162,#555555ff,20.007272727272728,10412.6213592233,FALSE,-2.9992918053420037,-20817.86855562426,F
169,460,#555555ff,29.21818181818182,8847.087378640776,FALSE,-0.009910014159718136,8759.412617446182,M
209,4,#555555ff,15.123636363636363,7390.776699029127,FALSE,-9.511543701924488,-62906.91886495162,F
45,51,#555555ff,16.576363636363638,13361.650485436894,FALSE,2.113140149031592,41596.69058354106,M
222,410,#555555ff,27.672727272727272,6917.47572815534,FALSE,14.686206557275057,108508.95312678134,M
260,383,#555555ff,26.83818181818182,5533.980582524271,FALSE,6.0665566248586655,39106.187147276105,M
116,379,#555555ff,26.714545454545455,10776.699029126214,FALSE,-8.477623478451166,-80584.09768039607,F
79,82,#555555ff,17.534545454545455,12123.786407766991,FALSE,21.909290112807163,277747.3400812422,M
239,315,#555555ff,24.736363636363635,6298.543689320388,FALSE,-0.2690617467369996,4603.846522372539,F
255,413,#555555ff,27.765454545454546,5716.019417475729,FALSE,23.156163418464946,138077.09915166252,M
195,250,#555555ff,22.727272727272727,7900.485436893204,FALSE,6.05894520152501,55769.0937644755,M
317,69,#555555ff,17.132727272727273,3458.7378640776697,FALSE,-8.243058532469483,-25051.84079798304,F
265,479,#555555ff,29.805454545454545,5351.941747572815,FALSE,-4.207483712322509,-17166.26598463867,F
163,404,#555555ff,27.487272727272725,9065.533980582524,FALSE,10.601204869083023,105171.11695637158,M
249,487,#555555ff,30.052727272727275,5934.466019417476,FALSE,5.061301132252961,35970.585602811865,M
340,362,#555555ff,26.189090909090908,2621.3592233009713,FALSE,15.946274596228484,44422.27321341448,M
248,65,#555555ff,17.009090909090908,5970.873786407767,FALSE,0.5239569528672867,9099.35462148914,M
144,452,#555555ff,28.97090909090909,9757.281553398057,FALSE,-8.199536360828684,-70247.90332653231,F
339,360,#555555ff,26.127272727272725,2657.766990291262,FALSE,1.6805890829325856,7124.381179153353,F
247,78,#555555ff,17.41090909090909,6007.281553398057,FALSE,10.222689438258055,67417.85524196282,M
171,326,#555555ff,25.076363636363638,8774.271844660194,FALSE,-21.617978972022808,-180907.75238801565,F
316,478,#555555ff,29.774545454545454,3495.1456310679605,FALSE,-5.840596041890254,-16918.588107577583,F
213,82,#555555ff,17.534545454545455,7245.145631067961,FALSE,-1.3927680105875533,-2845.6614359316663,F
149,313,#555555ff,24.674545454545452,9575.242718446603,FALSE,-3.1499913500006995,-20586.689018817382,F
119,467,#555555ff,29.434545454545457,10667.47572815534,FALSE,4.238687117502961,55883.56767336289,M
144,453,#555555ff,29.00181818181818,9757.281553398057,FALSE,2.6675338433626155,35785.160316305126,M
213,403,#555555ff,27.456363636363637,7245.145631067961,FALSE,7.63259327568318,62544.39545610266,M
176,358,#555555ff,26.065454545454543,8592.233009708738,FALSE,4.433301756345606,46684.194702581175,M
166,66,#555555ff,17.04,8956.310679611652,FALSE,-2.4420096999749368,-12915.08687598912,F
213,547,#555555ff,31.907272727272726,7245.145631067961,FALSE,-14.210738079223749,-95713.7212778711,F
182,478,#555555ff,29.774545454545454,8373.786407766991,FALSE,-6.508617139335952,-46127.98332696368,F
118,496,#555555ff,30.330909090909092,10703.88349514563,FALSE,0.9880159093873648,21279.490680578347,M
42,49,#555555ff,16.514545454545456,13470.873786407767,FALSE,7.027993009753802,108144.08059255728,M
216,456,#555555ff,29.094545454545454,7135.922330097087,FALSE,-7.9692896635027735,-49732.30973470426,F
255,460,#555555ff,29.21818181818182,5716.019417475729,FALSE,6.775120530932788,44442.739928026014,M
101,136,#555555ff,19.203636363636363,11322.815533980582,FALSE,-4.290206801007823,-37254.40467645993,F
318,69,#555555ff,17.132727272727273,3422.330097087379,FALSE,-3.220985024284076,-7600.943893787736,F
401,517,#555555ff,30.979999999999997,400.4854368932047,FALSE,-5.572222853030354,-1831.108666868956,F
343,398,#555555ff,27.30181818181818,2512.135922330097,FALSE,-12.969196440582579,-30068.248339813028,F
141,521,#555555ff,31.10363636363636,9866.504854368932,FALSE,-7.7219011609060875,-66321.67043466806,F
236,517,#555555ff,30.979999999999997,6407.766990291262,FALSE,2.3134180430154045,21231.610761069584,M
88,120,#555555ff,18.70909090909091,11796.11650485437,FALSE,4.48255869751259,64672.90114056114,M
337,445,#555555ff,28.754545454545454,2730.582524271844,FALSE,7.8912952624669455,24278.41546183328,M
319,359,#555555ff,26.096363636363634,3385.922330097088,FALSE,8.730967139777428,32948.298932013386,M
119,470,#555555ff,29.527272727272727,10667.47572815534,FALSE,-8.112784726875494,-75875.45843353834,F
271,269,#555555ff,23.314545454545453,5133.495145631068,FALSE,-2.7264587526285315,-8862.767625750836,F
210,81,#555555ff,17.503636363636364,7354.368932038835,FALSE,11.63043612616634,92888.88704437866,M
336,446,#555555ff,28.785454545454545,2766.9902912621365,FALSE,-23.31184047264297,-61736.6459679927,F
402,478,#555555ff,29.774545454545454,364.077669902912,FALSE,0.3487368781067713,491.04497989324113,F
121,454,#555555ff,29.03272727272727,10594.660194174758,FALSE,-0.6832815292286404,3355.524575041225,F
127,402,#555555ff,27.425454545454546,10376.213592233009,FALSE,-0.3121652100812283,7137.120696365896,F
182,377,#555555ff,26.652727272727272,8373.786407766991,FALSE,15.001407796491275,133992.3711113954,M
232,452,#555555ff,28.97090909090909,6553.398058252427,FALSE,-0.33353940999191267,4367.581536460767,F
250,37,#555555ff,16.143636363636364,5898.058252427185,FALSE,-7.964133554013556,-41074.86537925472,F
218,210,#555555ff,21.490909090909092,7063.1067961165045,FALSE,-20.96122966095727,-140988.29687714964,F
260,59,#555555ff,16.823636363636364,5533.980582524271,FALSE,1.5106782015056475,13894.04441609921,M
225,174,#555555ff,20.37818181818182,6808.252427184466,FALSE,7.254854958695331,56201.13630859321,M
239,340,#555555ff,25.509090909090908,6298.543689320388,FALSE,-22.979244629881556,-138437.2325595695,F
130,385,#555555ff,26.9,10266.990291262136,FALSE,-12.27008846081917,-115709.88880889586,F
397,448,#555555ff,28.847272727272728,546.116504854368,FALSE,-16.005023800918764,-8194.49115341436,F
158,462,#555555ff,29.28,9247.57281553398,FALSE,-7.282944814486097,-58101.989667941816,F
263,427,#555555ff,28.19818181818182,5424.757281553399,FALSE,-9.110730096789212,-43998.742151271574,F
239,100,#555555ff,18.09090909090909,6298.543689320388,FALSE,-1.8234409864520331,-5186.479028745208,F
186,71,#555555ff,17.194545454545455,8228.155339805824,FALSE,-3.5249893972075834,-20776.004991586666,F
111,487,#555555ff,30.052727272727275,10958.73786407767,FALSE,-0.835475509508852,1802.9807635134305,F
319,360,#555555ff,26.127272727272725,3385.922330097088,FALSE,11.127069247595966,41061.314564068874,M
347,439,#555555ff,28.56909090909091,2366.504854368932,FALSE,3.2377033941275086,10028.545653578449,M
335,274,#555555ff,23.46909090909091,2803.3980582524273,FALSE,-1.5737786589520368,-1608.5299783728217,F
147,534,#555555ff,31.505454545454548,9648.058252427185,FALSE,11.41772542832274,119806.9382951041,M
348,431,#555555ff,28.32181818181818,2330.097087378641,FALSE,-3.7932943453810286,-6508.647018363562,F
216,83,#555555ff,17.565454545454546,7135.922330097087,FALSE,19.845071594831396,148748.81186602986,M
235,362,#555555ff,26.189090909090908,6444.174757281553,FALSE,-4.0185978560295075,-19452.37210620957,F
411,505,#555555ff,30.60909090909091,36.40776699029084,FALSE,17.603591863216256,677.315237738448,F
225,79,#555555ff,17.44181818181818,6808.252427184466,FALSE,6.378696496027871,50236.028328539265,M
9,50,#555555ff,16.545454545454547,14672.330097087379,FALSE,-7.253329117213351,-91750.9090134823,F
390,530,#555555ff,31.381818181818183,800.9708737864075,FALSE,-8.046318724219274,-5643.896065515436,F
198,377,#555555ff,26.652727272727272,7791.26213592233,FALSE,-16.401151788374328,-119994.41077835338,F
198,492,#555555ff,30.207272727272727,7791.26213592233,FALSE,-6.690433701182461,-44335.66063299927,F
348,341,#555555ff,25.54,2330.097087378641,FALSE,-4.703573759622226,-8629.686430187712,F
34,73,#555555ff,17.256363636363638,13762.135922330097,FALSE,3.128098706891285,56811.45550503297,M
66,237,#555555ff,22.325454545454544,12597.087378640776,FALSE,2.496640127250908,44047.48121464129,M
107,80,#555555ff,17.472727272727273,11104.368932038835,FALSE,14.800024143774113,175449.29722758874,M
